,GSE Day,GSE Time,TLM frame counter,"Pc,rde","Pc,pde","a_x,ci","a_y,ci","a_z,ci","omg_x,ci","omg_y,ci","omg_z,ci",DES loop counter
0,295,53085.837,33624,0.09534454345703125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21145
1,295,53085.838,33625,,0.1001129150390625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21146
2,295,53085.838,33626,0.089202880859375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21147
3,295,53085.839,33627,,0.099884033203125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21148
4,295,53085.839,33628,0.0879058837890625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21149
5,295,53085.840000000004,33629,,0.09633636474609375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21150
6,295,53085.841,33630,0.102783203125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21151
7,295,53085.841,33631,,0.08946990966796875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21152
0,295,53085.842000000004,33632,0.1013336181640625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21153
1,295,53085.843,33633,,0.08451080322265625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21154
2,295,53085.843,33634,0.09793853759765625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21155
3,295,53085.844000000005,33635,,0.1004180908203125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21156
4,295,53085.844000000005,33636,0.09282684326171875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21157
5,295,53085.845,33637,,0.09900665283203125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21158
6,295,53085.846000000005,33638,0.0875244140625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21159
7,295,53085.846000000005,33639,,0.0970611572265625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21160
0,295,53085.847,33640,0.09778594970703125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21161
1,295,53085.848000000005,33641,,0.0930938720703125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21162
2,295,53085.848000000005,33642,0.10137176513671875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21163
3,295,53085.849,33643,,0.088897705078125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21164
4,295,53085.849,33644,0.09923553466796875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21165
5,295,53085.850000000006,33645,,0.0918731689453125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21166
6,295,53085.851,33646,0.0937042236328125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21167
7,295,53085.851,33647,,0.10175323486328125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21168
0,295,53085.852000000006,33648,0.09358978271484375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21169
1,295,53085.853,33649,,0.09702301025390625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21170
2,295,53085.853,33650,0.08840179443359375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21171
3,295,53085.85400000001,33651,,0.095001220703125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21172
4,295,53085.85400000001,33652,0.100341796875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21173
5,295,53085.855,33653,,0.091644287109375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21174
6,295,53085.85600000001,33654,0.09969329833984375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21175
7,295,53085.85600000001,33655,,0.08649444580078125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21176
0,295,53085.857,33656,0.0970611572265625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21177
1,295,53085.85800000001,33657,,0.09938812255859375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21178
2,295,53085.85800000001,33658,0.0926361083984375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21179
3,295,53085.859000000004,33659,,0.1004180908203125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21180
4,295,53085.859000000004,33660,0.09008026123046875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21181
5,295,53085.86,33661,,0.09526824951171875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21182
6,295,53085.861,33662,0.10003662109375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21183
7,295,53085.861,33663,,0.09259796142578125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21184
0,295,53085.862,33664,0.10320281982421875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21185
1,295,53085.863,33665,,0.08721923828125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21186
2,295,53085.863,33666,0.09908294677734375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21187
3,295,53085.864,33667,,0.0966033935546875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21188
4,295,53085.864,33668,0.09412384033203125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21189
5,295,53085.865,33669,,0.10125732421875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21190
6,295,53085.866,33670,0.087982177734375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21191
7,295,53085.866,33671,,0.09961700439453125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21192
0,295,53085.867,33672,0.09420013427734375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21193
1,295,53085.868,33673,,0.0924835205078125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21194
2,295,53085.868,33674,0.1030120849609375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21195
3,295,53085.869,33675,,0.088134765625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21196
4,295,53085.869,33676,0.1001129150390625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21197
5,295,53085.87,33677,,0.08817291259765625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21198
6,295,53085.871,33678,0.0952301025390625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21199
7,295,53085.871,33679,,0.09992218017578125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21200
0,295,53085.872,33680,0.0938568115234375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21201
1,295,53085.873,33681,,0.0985870361328125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21202
2,295,53085.873,33682,0.0883636474609375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21203
3,295,53085.874,33683,,0.0952301025390625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21204
4,295,53085.874,33684,0.10205841064453125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21205
5,295,53085.875,33685,,0.09336090087890625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21206
6,295,53085.876000000004,33686,0.10068511962890625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21207
7,295,53085.876000000004,33687,,0.08664703369140625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21208
0,295,53085.877,33688,0.09732818603515625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21209
1,295,53085.878000000004,33689,,0.09931182861328125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21210
2,295,53085.878000000004,33690,0.09454345703125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21211
3,295,53085.879,33691,,0.098663330078125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21212
4,295,53085.879,33692,0.09145355224609375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21213
5,295,53085.880000000005,33693,,0.09664154052734375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21214
6,295,53085.881,33694,0.09275054931640625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21215
7,295,53085.881,33695,,0.09442901611328125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21216
0,295,53085.882000000005,33696,0.10228729248046875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21217
1,295,53085.883,33697,,0.0877532958984375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21218
2,295,53085.883,33698,0.09938812255859375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21219
3,295,53085.884000000005,33699,,0.08863067626953125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21220
4,295,53085.884000000005,33700,0.095306396484375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21221
5,295,53085.885,33701,,0.10060882568359375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21222
6,295,53085.886000000006,33702,0.09229278564453125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21223
7,295,53085.886000000006,33703,,0.09862518310546875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21224
0,295,53085.887,33704,0.08618927001953125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21225
1,295,53085.888000000006,33705,,0.09381866455078125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21226
2,295,53085.888000000006,33706,0.10091400146484375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21227
3,295,53085.889,33707,,0.094390869140625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21228
4,295,53085.889,33708,0.10190582275390625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21229
5,295,53085.89,33709,,0.08847808837890625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21230
6,295,53085.890999999996,33710,0.09595489501953125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21231
7,295,53085.890999999996,33711,,0.09923553466796875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21232
0,295,53085.892,33712,0.09549713134765625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21233
1,295,53085.893,33713,,0.09923553466796875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21234
2,295,53085.893,33714,0.0911102294921875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21235
3,295,53085.894,33715,,0.09816741943359375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21236
4,295,53085.894,33716,0.09679412841796875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21237
5,295,53085.895,33717,,0.09084320068359375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21238
6,295,53085.896,33718,0.10251617431640625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21239
7,295,53085.896,33719,,0.08885955810546875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21240
0,295,53085.897,33720,0.1001129150390625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21241
1,295,53085.898,33721,,0.0914154052734375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21242
2,295,53085.898,33722,0.095916748046875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21243
3,295,53085.899,33723,,0.10152435302734375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21244
4,295,53085.899,33724,0.09149169921875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21245
5,295,53085.9,33725,,0.09931182861328125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21246
6,295,53085.901,33726,0.08939361572265625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21247
7,295,53085.901,33727,,0.0938568115234375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21248
0,295,53085.902,33728,0.101409912109375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21249
1,295,53085.903,33729,,0.0917205810546875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21250
2,295,53085.903,33730,0.10114288330078125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21251
3,295,53085.904,33731,,0.08985137939453125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21252
4,295,53085.904,33732,0.09717559814453125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21253
5,295,53085.905,33733,,0.09938812255859375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21254
6,295,53085.906,33734,0.0958404541015625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21255
7,295,53085.906,33735,,0.09931182861328125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21256
0,295,53085.907,33736,0.08267974853515625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21257
1,295,53085.908,33737,,0.09603118896484375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21258
2,295,53085.908,33738,0.0984344482421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21259
3,295,53085.909,33739,,0.09061431884765625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21260
4,295,53085.909,33740,0.1013336181640625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21261
5,295,53085.91,33741,,0.08443450927734375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21262
6,295,53085.911,33742,0.0997314453125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21263
7,295,53085.911,33743,,0.09427642822265625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21264
0,295,53085.912000000004,33744,0.096221923828125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21265
1,295,53085.913,33745,,0.09912109375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21266
2,295,53085.913,33746,0.0904998779296875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21267
3,295,53085.914000000004,33747,,0.09778594970703125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21268
4,295,53085.914000000004,33748,0.08786773681640625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21269
5,295,53085.915,33749,,0.09465789794921875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21270
6,295,53085.916000000005,33750,0.102020263671875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21271
7,295,53085.916000000005,33751,,0.0894317626953125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21272
0,295,53085.917,33752,0.1007232666015625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21273
1,295,53085.918000000005,33753,,0.08740997314453125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21274
2,295,53085.918000000005,33754,0.09641265869140625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21275
3,295,53085.919,33755,,0.09915924072265625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21276
4,295,53085.919,33756,0.0926361083984375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21277
5,295,53085.92,33757,,0.09942626953125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21278
6,295,53085.920999999995,33758,0.0843963623046875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21279
7,295,53085.920999999995,33759,,0.09671783447265625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21280
0,295,53085.922,33760,0.09786224365234375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21281
1,295,53085.922999999995,33761,,0.09519195556640625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21282
2,295,53085.922999999995,33762,0.10152435302734375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21283
3,295,53085.924,33763,,0.084014892578125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21284
4,295,53085.924,33764,0.09984588623046875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21285
5,295,53085.924999999996,33765,,0.09580230712890625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21286
6,295,53085.926,33766,0.09297943115234375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21287
7,295,53085.926,33767,,0.1008758544921875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21288
0,295,53085.926999999996,33768,0.09030914306640625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21289
1,295,53085.928,33769,,0.0976715087890625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21290
2,295,53085.928,33770,0.09000396728515625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21291
3,295,53085.929,33771,,0.0958404541015625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21292
4,295,53085.929,33772,0.10152435302734375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21293
5,295,53085.93,33773,,0.088897705078125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21294
6,295,53085.931,33774,0.09820556640625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21295
7,295,53085.931,33775,,0.08885955810546875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21296
0,295,53085.932,33776,0.0964508056640625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21297
1,295,53085.933,33777,,0.10045623779296875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21298
2,295,53085.933,33778,0.0944671630859375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21299
3,295,53085.934,33779,,0.0984344482421875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21300
4,295,53085.934,33780,0.0868377685546875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21301
5,295,53085.935,33781,,0.0966033935546875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21302
6,295,53085.936,33782,0.09900665283203125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21303
7,295,53085.936,33783,,0.09275054931640625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21304
0,295,53085.937,33784,0.10106658935546875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21305
1,295,53085.938,33785,,0.08573150634765625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21306
2,295,53085.938,33786,0.09976959228515625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21307
3,295,53085.939,33787,,0.0956878662109375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21308
4,295,53085.939,33788,0.09423828125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21309
5,295,53085.94,33789,,0.100799560546875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21310
6,295,53085.941,33790,0.08843994140625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21311
7,295,53085.941,33791,,0.09908294677734375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21312
0,295,53085.942,33792,0.095916748046875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21313
1,295,53085.943,33793,,0.09122467041015625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21314
2,295,53085.943,33794,0.104461669921875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21315
3,295,53085.944,33795,,0.088592529296875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21316
4,295,53085.944,33796,0.100189208984375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21317
5,295,53085.945,33797,,0.0892791748046875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21318
6,295,53085.946,33798,0.0904998779296875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21319
7,295,53085.946,33799,,0.10060882568359375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21320
0,295,53085.947,33800,0.0914154052734375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21321
1,295,53085.948000000004,33801,,0.10030364990234375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21322
2,295,53085.948000000004,33802,0.08695220947265625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21323
3,295,53085.949,33803,,0.09740447998046875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21324
4,295,53085.949,33804,0.102020263671875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21325
5,295,53085.950000000004,33805,,0.09183502197265625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21326
6,295,53085.951,33806,0.10167694091796875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21327
7,295,53085.951,33807,,0.08802032470703125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21328
0,295,53085.952000000005,33808,0.09515380859375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21329
1,295,53085.953,33809,,0.0982818603515625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21330
2,295,53085.953,33810,0.0938568115234375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21331
3,295,53085.954000000005,33811,,0.09992218017578125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21332
4,295,53085.954000000005,33812,0.0879058837890625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21333
5,295,53085.955,33813,,0.096221923828125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21334
6,295,53085.956000000006,33814,0.09847259521484375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21335
7,295,53085.956000000006,33815,,0.09313201904296875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21336
0,295,53085.962,33824,0.08672332763671875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21345
1,295,53085.962999999996,33825,,0.0955352783203125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21346
2,295,53085.962999999996,33826,0.1009521484375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21347
3,295,53085.964,33827,,0.0929412841796875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21348
4,295,53085.964,33828,0.0947723388671875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21349
5,295,53085.965,33829,,0.08321380615234375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21350
6,295,53085.966,33830,0.09862518310546875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21351
7,295,53085.966,33831,,0.098663330078125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21352
0,295,53085.967,33832,0.09244537353515625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21353
1,295,53085.968,33833,,0.0995025634765625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21354
2,295,53085.968,33834,0.091033935546875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21355
3,295,53085.969,33835,,0.0985107421875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21356
4,295,53085.969,33836,0.09626007080078125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21357
5,295,53085.97,33837,,0.09351348876953125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21358
6,295,53085.971,33838,0.1013336181640625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21359
7,295,53085.971,33839,,0.08771514892578125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21360
0,295,53085.972,33840,0.0993499755859375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21361
1,295,53085.973,33841,,0.09168243408203125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21362
2,295,53085.973,33842,0.0970611572265625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21363
3,295,53085.974,33843,,0.1009521484375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21364
4,295,53085.974,33844,0.0918731689453125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21365
5,295,53085.975,33845,,0.0998077392578125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21366
6,295,53085.976,33846,0.0879058837890625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21367
7,295,53085.976,33847,,0.0955352783203125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21368
0,295,53085.977,33848,0.10160064697265625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21369
1,295,53085.978,33849,,0.09332275390625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21370
2,295,53085.978,33850,0.099578857421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21371
3,295,53085.979,33851,,0.0827178955078125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,21372
4,295,53085.979,33852,0.09687042236328125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,21373
5,295,53085.98,33853,,0.1001129150390625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,21374
6,295,53085.981,33854,0.0921783447265625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,21375
7,295,53085.981,33855,,0.09915924072265625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,21376
0,295,53085.982,33856,0.0863800048828125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,21377
1,295,53085.983,33857,,0.09420013427734375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,21378
2,295,53085.983,33858,0.09698486328125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,21379
